id,file,s,t,C,W
9477,Grafi/grafo190.gr,314819,319806,82605,49945
9478,Grafi/grafo190.gr,314819,319806,101737,51342
9479,Grafi/grafo190.gr,314819,319806,70545,56157
9480,Grafi/grafo190.gr,314819,319806,85791,63522
9481,Grafi/grafo190.gr,319543,314945,91032,42003
9482,Grafi/grafo190.gr,319543,314945,103768,49400
9483,Grafi/grafo190.gr,319543,314945,89178,53880
9484,Grafi/grafo190.gr,319543,314945,103957,57618
9485,Grafi/grafo190.gr,319543,314945,79776,63484
9486,Grafi/grafo190.gr,316371,314538,83218,44351
9487,Grafi/grafo190.gr,316371,314538,86964,48022
9488,Grafi/grafo190.gr,316371,314538,82385,51363
9489,Grafi/grafo190.gr,316371,314538,91832,57028
9490,Grafi/grafo190.gr,316371,314538,72164,64503
9491,Grafi/grafo190.gr,316735,319956,97080,41208
9492,Grafi/grafo190.gr,316735,319956,98102,46099
9493,Grafi/grafo190.gr,316735,319956,74732,50586
9494,Grafi/grafo190.gr,316735,319956,84839,55146
9495,Grafi/grafo190.gr,316735,319956,89990,64444
9496,Grafi/grafo190.gr,316386,317008,88090,41114
9497,Grafi/grafo190.gr,316386,317008,77991,48940
9498,Grafi/grafo190.gr,316386,317008,102905,51545
9499,Grafi/grafo190.gr,316386,317008,83445,59051
9500,Grafi/grafo190.gr,316386,317008,101454,64296
9501,Grafi/grafo191.gr,213055,235671,74656,40365
9502,Grafi/grafo191.gr,213055,235671,93530,46907
9503,Grafi/grafo191.gr,213055,235671,82677,54534
9504,Grafi/grafo191.gr,213055,235671,70935,57240
9505,Grafi/grafo191.gr,213055,235671,78063,62159
9506,Grafi/grafo191.gr,217637,222177,96065,41950
9507,Grafi/grafo191.gr,217637,222177,75173,46156
9508,Grafi/grafo191.gr,217637,222177,93461,53680
9509,Grafi/grafo191.gr,217637,222177,82662,55452
9510,Grafi/grafo191.gr,217637,222177,81362,63441
9511,Grafi/grafo191.gr,212584,212987,90711,42989
9512,Grafi/grafo191.gr,212584,212987,102567,46521
9513,Grafi/grafo191.gr,212584,212987,94496,52547
9514,Grafi/grafo191.gr,212584,212987,93551,57330
9515,Grafi/grafo191.gr,212584,212987,97985,60260
9516,Grafi/grafo191.gr,213138,212569,100943,44102
9517,Grafi/grafo191.gr,213138,212569,91694,48188
9518,Grafi/grafo191.gr,213138,212569,78255,52513
9519,Grafi/grafo191.gr,213138,212569,90333,58291
9520,Grafi/grafo191.gr,213138,212569,95098,60396
9521,Grafi/grafo191.gr,213362,214102,75757,40154
9522,Grafi/grafo191.gr,213362,214102,85510,47972
9523,Grafi/grafo191.gr,213362,214102,86734,50165
9524,Grafi/grafo191.gr,213362,214102,77082,58201
9525,Grafi/grafo191.gr,213362,214102,70770,64485
9526,Grafi/grafo191.gr,224283,235634,77248,40240
9527,Grafi/grafo191.gr,224283,235634,83082,45435
9528,Grafi/grafo191.gr,224283,235634,84388,50242
9529,Grafi/grafo191.gr,224283,235634,88644,55226
9530,Grafi/grafo191.gr,224283,235634,75858,63866
9531,Grafi/grafo191.gr,235900,235861,73832,41556
9532,Grafi/grafo191.gr,235900,235861,80274,47188
9533,Grafi/grafo191.gr,235900,235861,102950,54676
9534,Grafi/grafo191.gr,235900,235861,76595,58692
9535,Grafi/grafo191.gr,235900,235861,87077,61046
9536,Grafi/grafo191.gr,214073,212819,104999,41582
9537,Grafi/grafo191.gr,214073,212819,90509,48771
9538,Grafi/grafo191.gr,214073,212819,80657,50145
9539,Grafi/grafo191.gr,214073,212819,97336,58966
9540,Grafi/grafo191.gr,214073,212819,73111,61757
9541,Grafi/grafo191.gr,213286,210505,93442,43670
9542,Grafi/grafo191.gr,213286,210505,89907,47108
9543,Grafi/grafo191.gr,213286,210505,101314,54351
9544,Grafi/grafo191.gr,213286,210505,75649,59488
9545,Grafi/grafo191.gr,213286,210505,92445,64547
9546,Grafi/grafo191.gr,214295,236105,101154,40220
9547,Grafi/grafo191.gr,214295,236105,75899,45381
9548,Grafi/grafo191.gr,214295,236105,74049,52484
9549,Grafi/grafo191.gr,214295,236105,73899,58783
9550,Grafi/grafo191.gr,214295,236105,93114,61226
9551,Grafi/grafo192.gr,236061,235889,77157,43229
9552,Grafi/grafo192.gr,236061,235889,103440,45097
9553,Grafi/grafo192.gr,236061,235889,89811,50388
9554,Grafi/grafo192.gr,236061,235889,78809,55876
9555,Grafi/grafo192.gr,236061,235889,81062,64586
9556,Grafi/grafo192.gr,214399,210475,103212,43155
9557,Grafi/grafo192.gr,214399,210475,101564,49610
9558,Grafi/grafo192.gr,214399,210475,100428,53862
9559,Grafi/grafo192.gr,214399,210475,70134,58750
9560,Grafi/grafo192.gr,214399,210475,85337,63815
9561,Grafi/grafo192.gr,215353,222208,103396,44499
9562,Grafi/grafo192.gr,215353,222208,72540,46078
9563,Grafi/grafo192.gr,215353,222208,103520,50923
9564,Grafi/grafo192.gr,215353,222208,94828,58562
9565,Grafi/grafo192.gr,215353,222208,74555,61008
9566,Grafi/grafo192.gr,210436,223067,85926,43166
9567,Grafi/grafo192.gr,210436,223067,80861,49275
9568,Grafi/grafo192.gr,210436,223067,92699,52795
9569,Grafi/grafo192.gr,210436,223067,86444,57567
9570,Grafi/grafo192.gr,210436,223067,88682,64967
9571,Grafi/grafo192.gr,211677,212712,91975,43946
9572,Grafi/grafo192.gr,211677,212712,73879,45941
9573,Grafi/grafo192.gr,211677,212712,98785,51529
9574,Grafi/grafo192.gr,211677,212712,90356,57206
9575,Grafi/grafo192.gr,211677,212712,82874,62647
9576,Grafi/grafo192.gr,212886,224293,72393,42168
9577,Grafi/grafo192.gr,212886,224293,81336,47319
9578,Grafi/grafo192.gr,212886,224293,75111,54844
9579,Grafi/grafo192.gr,212886,224293,92935,55250
9580,Grafi/grafo192.gr,212886,224293,95045,64072
9581,Grafi/grafo192.gr,257632,213354,76000,40415
9582,Grafi/grafo192.gr,257632,213354,94120,47927
9583,Grafi/grafo192.gr,257632,213354,85874,50708
9584,Grafi/grafo192.gr,257632,213354,70605,55012
9585,Grafi/grafo192.gr,257632,213354,96753,61886
9586,Grafi/grafo192.gr,214368,223225,73809,44972
9587,Grafi/grafo192.gr,214368,223225,75507,46832
9588,Grafi/grafo192.gr,214368,223225,78262,50230
9589,Grafi/grafo192.gr,214368,223225,85782,56450
9590,Grafi/grafo192.gr,214368,223225,87761,64596
9591,Grafi/grafo192.gr,235323,221879,98167,40680
9592,Grafi/grafo192.gr,235323,221879,88310,48489
9593,Grafi/grafo192.gr,235323,221879,86460,53207
9594,Grafi/grafo192.gr,235323,221879,71938,55196
9595,Grafi/grafo192.gr,235323,221879,98075,61940
9596,Grafi/grafo192.gr,213313,213420,74613,41878
9597,Grafi/grafo192.gr,213313,213420,77801,49727
9598,Grafi/grafo192.gr,213313,213420,83988,50563
9599,Grafi/grafo192.gr,213313,213420,94717,57781
9600,Grafi/grafo192.gr,213313,213420,82494,60306
9601,Grafi/grafo193.gr,234825,213284,77983,42199
9602,Grafi/grafo193.gr,234825,213284,72319,46749
9603,Grafi/grafo193.gr,234825,213284,86590,51148
9604,Grafi/grafo193.gr,234825,213284,95292,59028
9605,Grafi/grafo193.gr,234825,213284,99982,63670
9606,Grafi/grafo193.gr,214578,210810,76460,43849
9607,Grafi/grafo193.gr,214578,210810,85171,48000
9608,Grafi/grafo193.gr,214578,210810,86341,50903
9609,Grafi/grafo193.gr,214578,210810,100831,58222
9610,Grafi/grafo193.gr,214578,210810,90530,61994
9611,Grafi/grafo193.gr,257604,235589,75561,41395
9612,Grafi/grafo193.gr,257604,235589,98576,47049
9613,Grafi/grafo193.gr,257604,235589,79196,52892
9614,Grafi/grafo193.gr,257604,235589,94784,56862
9615,Grafi/grafo193.gr,257604,235589,77914,61204
9616,Grafi/grafo193.gr,213523,223902,71827,40665
9617,Grafi/grafo193.gr,213523,223902,90577,48959
9618,Grafi/grafo193.gr,213523,223902,77887,52246
9619,Grafi/grafo193.gr,213523,223902,85414,59123
9620,Grafi/grafo193.gr,213523,223902,85244,62942
9621,Grafi/grafo193.gr,225081,222241,95803,41195
9622,Grafi/grafo193.gr,225081,222241,96996,49581
9623,Grafi/grafo193.gr,225081,222241,74339,52500
9624,Grafi/grafo193.gr,225081,222241,76755,56385
9625,Grafi/grafo193.gr,225081,222241,93635,64507
9626,Grafi/grafo193.gr,214093,223045,74908,41757
9627,Grafi/grafo193.gr,214093,223045,88170,47064
9628,Grafi/grafo193.gr,214093,223045,74717,50080
9629,Grafi/grafo193.gr,214093,223045,77132,55753
9630,Grafi/grafo193.gr,214093,223045,78482,61178
9631,Grafi/grafo193.gr,214720,235960,71596,41900
9632,Grafi/grafo193.gr,214720,235960,86250,45673
9633,Grafi/grafo193.gr,214720,235960,70046,51813
9634,Grafi/grafo193.gr,214720,235960,92748,58464
9635,Grafi/grafo193.gr,214720,235960,70427,64472
9636,Grafi/grafo193.gr,213601,214158,86239,41048
9637,Grafi/grafo193.gr,213601,214158,97789,49072
9638,Grafi/grafo193.gr,213601,214158,97971,50342
9639,Grafi/grafo193.gr,213601,214158,85187,57435
9640,Grafi/grafo193.gr,213601,214158,98839,61877
9641,Grafi/grafo193.gr,225491,221942,72382,41044
9642,Grafi/grafo193.gr,225491,221942,96557,47065
9643,Grafi/grafo193.gr,225491,221942,82358,51143
9644,Grafi/grafo193.gr,225491,221942,89036,56013
9645,Grafi/grafo193.gr,225491,221942,94218,61239
9646,Grafi/grafo193.gr,214077,221076,72565,40071
9647,Grafi/grafo193.gr,214077,221076,71608,45079
9648,Grafi/grafo193.gr,214077,221076,81336,53061
9649,Grafi/grafo193.gr,214077,221076,79081,55578
9650,Grafi/grafo193.gr,214077,221076,77226,64580
9651,Grafi/grafo194.gr,224132,213680,70660,43746
9652,Grafi/grafo194.gr,224132,213680,95306,49120
9653,Grafi/grafo194.gr,224132,213680,73654,53640
9654,Grafi/grafo194.gr,224132,213680,103507,57370
9655,Grafi/grafo194.gr,224132,213680,89560,64921
9656,Grafi/grafo194.gr,211670,211955,100474,41935
9657,Grafi/grafo194.gr,211670,211955,101141,47291
9658,Grafi/grafo194.gr,211670,211955,88978,53703
9659,Grafi/grafo194.gr,211670,211955,82721,56367
9660,Grafi/grafo194.gr,211670,211955,103940,64489
9661,Grafi/grafo194.gr,212779,213811,72187,44215
9662,Grafi/grafo194.gr,212779,213811,73118,49618
9663,Grafi/grafo194.gr,212779,213811,83692,52364
9664,Grafi/grafo194.gr,212779,213811,94605,58154
9665,Grafi/grafo194.gr,212779,213811,80578,62241
9666,Grafi/grafo194.gr,213795,214933,95765,42842
9667,Grafi/grafo194.gr,213795,214933,92339,49926
9668,Grafi/grafo194.gr,213795,214933,86477,54467
9669,Grafi/grafo194.gr,213795,214933,99786,55763
9670,Grafi/grafo194.gr,213795,214933,90603,63509
9671,Grafi/grafo194.gr,214248,213237,96970,43014
9672,Grafi/grafo194.gr,214248,213237,88091,46302
9673,Grafi/grafo194.gr,214248,213237,87596,54532
9674,Grafi/grafo194.gr,214248,213237,100582,55907
9675,Grafi/grafo194.gr,214248,213237,77403,60893
9676,Grafi/grafo194.gr,212621,225567,91665,44972
9677,Grafi/grafo194.gr,212621,225567,79083,46447
9678,Grafi/grafo194.gr,212621,225567,93216,54751
9679,Grafi/grafo194.gr,212621,225567,83701,58519
9680,Grafi/grafo194.gr,212621,225567,86176,60478
9681,Grafi/grafo194.gr,212965,212877,103688,43520
9682,Grafi/grafo194.gr,212965,212877,99312,48548
9683,Grafi/grafo194.gr,212965,212877,80216,52501
9684,Grafi/grafo194.gr,212965,212877,77310,59605
9685,Grafi/grafo194.gr,212965,212877,99278,60230
9686,Grafi/grafo194.gr,214113,257714,91839,40850
9687,Grafi/grafo194.gr,214113,257714,97605,49868
9688,Grafi/grafo194.gr,214113,257714,89957,54829
9689,Grafi/grafo194.gr,214113,257714,97160,56533
9690,Grafi/grafo194.gr,214113,257714,81857,63797
9691,Grafi/grafo194.gr,210829,212249,102615,42657
9692,Grafi/grafo194.gr,210829,212249,98228,45101
9693,Grafi/grafo194.gr,210829,212249,89127,54236
9694,Grafi/grafo194.gr,210829,212249,80602,57900
9695,Grafi/grafo194.gr,210829,212249,92038,64669
9696,Grafi/grafo194.gr,211864,217687,102509,41065
9697,Grafi/grafo194.gr,211864,217687,103763,46324
9698,Grafi/grafo194.gr,211864,217687,83981,51117
9699,Grafi/grafo194.gr,211864,217687,103051,55539
9700,Grafi/grafo194.gr,211864,217687,75689,63910
9701,Grafi/grafo195.gr,221889,225145,95207,42694
9702,Grafi/grafo195.gr,221889,225145,101291,48215
9703,Grafi/grafo195.gr,221889,225145,79024,50315
9704,Grafi/grafo195.gr,221889,225145,93489,55799
9705,Grafi/grafo195.gr,221889,225145,73628,62475
9706,Grafi/grafo195.gr,222867,214134,87745,42301
9707,Grafi/grafo195.gr,222867,214134,97236,47922
9708,Grafi/grafo195.gr,222867,214134,98355,50594
9709,Grafi/grafo195.gr,222867,214134,84514,55709
9710,Grafi/grafo195.gr,222867,214134,81445,64944
9711,Grafi/grafo195.gr,222907,256537,78825,40337
9712,Grafi/grafo195.gr,222907,256537,88280,47570
9713,Grafi/grafo195.gr,222907,256537,99813,54074
9714,Grafi/grafo195.gr,222907,256537,91042,56765
9715,Grafi/grafo195.gr,222907,256537,72265,60179
9716,Grafi/grafo195.gr,214822,214340,74227,42641
9717,Grafi/grafo195.gr,214822,214340,73161,45348
9718,Grafi/grafo195.gr,214822,214340,78567,50679
9719,Grafi/grafo195.gr,214822,214340,91095,56885
9720,Grafi/grafo195.gr,214822,214340,89541,64439
9721,Grafi/grafo195.gr,215355,214107,94041,41023
9722,Grafi/grafo195.gr,215355,214107,80980,46215
9723,Grafi/grafo195.gr,215355,214107,91480,50129
9724,Grafi/grafo195.gr,215355,214107,75282,59437
9725,Grafi/grafo195.gr,215355,214107,95366,61757
9726,Grafi/grafo195.gr,235651,214315,96351,44414
9727,Grafi/grafo195.gr,235651,214315,98216,45184
9728,Grafi/grafo195.gr,235651,214315,82396,52893
9729,Grafi/grafo195.gr,235651,214315,73388,57939
9730,Grafi/grafo195.gr,235651,214315,92113,64767
9731,Grafi/grafo195.gr,213522,214293,80687,42425
9732,Grafi/grafo195.gr,213522,214293,104877,48771
9733,Grafi/grafo195.gr,213522,214293,78485,53809
9734,Grafi/grafo195.gr,213522,214293,77825,55748
9735,Grafi/grafo195.gr,213522,214293,82879,60086
9736,Grafi/grafo195.gr,212523,212654,94718,41475
9737,Grafi/grafo195.gr,212523,212654,100239,49966
9738,Grafi/grafo195.gr,212523,212654,87825,54401
9739,Grafi/grafo195.gr,212523,212654,84590,56849
9740,Grafi/grafo195.gr,212523,212654,102158,62488
9741,Grafi/grafo195.gr,213443,214648,72319,42069
9742,Grafi/grafo195.gr,213443,214648,87510,45972
9743,Grafi/grafo195.gr,213443,214648,91787,51807
9744,Grafi/grafo195.gr,213443,214648,93143,59656
9745,Grafi/grafo195.gr,213443,214648,95758,62543
9746,Grafi/grafo195.gr,235543,213968,104363,44092
9747,Grafi/grafo195.gr,235543,213968,99275,47947
9748,Grafi/grafo195.gr,235543,213968,80812,53065
9749,Grafi/grafo195.gr,235543,213968,74777,58207
9750,Grafi/grafo195.gr,235543,213968,71976,63785
9751,Grafi/grafo196.gr,212099,235344,79027,41950
9752,Grafi/grafo196.gr,212099,235344,99695,47567
9753,Grafi/grafo196.gr,212099,235344,92278,51152
9754,Grafi/grafo196.gr,212099,235344,102352,56042
9755,Grafi/grafo196.gr,212099,235344,84193,61710
9756,Grafi/grafo196.gr,223058,210358,78774,43539
9757,Grafi/grafo196.gr,223058,210358,79422,47220
9758,Grafi/grafo196.gr,223058,210358,82134,52362
9759,Grafi/grafo196.gr,223058,210358,100057,58953
9760,Grafi/grafo196.gr,223058,210358,102350,62710
9761,Grafi/grafo196.gr,211815,212797,73593,43349
9762,Grafi/grafo196.gr,211815,212797,77319,46074
9763,Grafi/grafo196.gr,211815,212797,70485,51662
9764,Grafi/grafo196.gr,211815,212797,99298,57980
9765,Grafi/grafo196.gr,211815,212797,101934,60311
9766,Grafi/grafo196.gr,236133,211302,72448,44934
9767,Grafi/grafo196.gr,236133,211302,94092,45827
9768,Grafi/grafo196.gr,236133,211302,82953,54443
9769,Grafi/grafo196.gr,236133,211302,103709,56849
9770,Grafi/grafo196.gr,236133,211302,100837,60497
9771,Grafi/grafo196.gr,213562,235425,103534,41676
9772,Grafi/grafo196.gr,213562,235425,90151,49138
9773,Grafi/grafo196.gr,213562,235425,88549,50241
9774,Grafi/grafo196.gr,213562,235425,71676,56131
9775,Grafi/grafo196.gr,213562,235425,99240,64176
9776,Grafi/grafo196.gr,235637,213770,94059,44206
9777,Grafi/grafo196.gr,235637,213770,101282,48984
9778,Grafi/grafo196.gr,235637,213770,93041,52192
9779,Grafi/grafo196.gr,235637,213770,86656,57009
9780,Grafi/grafo196.gr,235637,213770,94523,62148
9781,Grafi/grafo196.gr,214919,215982,90028,41324
9782,Grafi/grafo196.gr,214919,215982,100704,45981
9783,Grafi/grafo196.gr,214919,215982,104313,50642
9784,Grafi/grafo196.gr,214919,215982,95363,56879
9785,Grafi/grafo196.gr,214919,215982,87813,63758
9786,Grafi/grafo196.gr,212192,235852,99981,43525
9787,Grafi/grafo196.gr,212192,235852,94408,48785
9788,Grafi/grafo196.gr,212192,235852,72907,54002
9789,Grafi/grafo196.gr,212192,235852,93037,55397
9790,Grafi/grafo196.gr,212192,235852,82752,61507
9791,Grafi/grafo196.gr,213138,224228,70713,43883
9792,Grafi/grafo196.gr,213138,224228,84578,47582
9793,Grafi/grafo196.gr,213138,224228,99348,54144
9794,Grafi/grafo196.gr,213138,224228,94147,58462
9795,Grafi/grafo196.gr,213138,224228,88582,63855
9796,Grafi/grafo196.gr,257710,221949,95228,44113
9797,Grafi/grafo196.gr,257710,221949,71997,49072
9798,Grafi/grafo196.gr,257710,221949,85078,53269
9799,Grafi/grafo196.gr,257710,221949,76857,55748
9800,Grafi/grafo196.gr,257710,221949,76946,62226
9801,Grafi/grafo197.gr,214925,225410,89970,41951
9802,Grafi/grafo197.gr,214925,225410,89199,49761
9803,Grafi/grafo197.gr,214925,225410,104283,52969
9804,Grafi/grafo197.gr,214925,225410,70617,56184
9805,Grafi/grafo197.gr,214925,225410,77575,64822
9806,Grafi/grafo197.gr,222365,213933,98662,42962
9807,Grafi/grafo197.gr,222365,213933,74891,46044
9808,Grafi/grafo197.gr,222365,213933,87458,53250
9809,Grafi/grafo197.gr,222365,213933,72574,58431
9810,Grafi/grafo197.gr,222365,213933,83768,64501
9811,Grafi/grafo197.gr,235505,214672,90702,41738
9812,Grafi/grafo197.gr,235505,214672,71618,46218
9813,Grafi/grafo197.gr,235505,214672,74052,51394
9814,Grafi/grafo197.gr,235505,214672,81321,56925
9815,Grafi/grafo197.gr,235505,214672,97459,62063
9816,Grafi/grafo197.gr,212819,225603,89777,44572
9817,Grafi/grafo197.gr,212819,225603,93960,45997
9818,Grafi/grafo197.gr,212819,225603,73767,54664
9819,Grafi/grafo197.gr,212819,225603,86506,56966
9820,Grafi/grafo197.gr,212819,225603,99533,61841
9821,Grafi/grafo197.gr,221076,235580,93958,42836
9822,Grafi/grafo197.gr,221076,235580,80531,48406
9823,Grafi/grafo197.gr,221076,235580,97911,51163
9824,Grafi/grafo197.gr,221076,235580,82886,57975
9825,Grafi/grafo197.gr,221076,235580,71436,64652
9826,Grafi/grafo197.gr,214249,212218,74348,43210
9827,Grafi/grafo197.gr,214249,212218,75077,46778
9828,Grafi/grafo197.gr,214249,212218,96020,53429
9829,Grafi/grafo197.gr,214249,212218,82636,56441
9830,Grafi/grafo197.gr,214249,212218,93456,63120
9831,Grafi/grafo197.gr,225002,217631,80103,41221
9832,Grafi/grafo197.gr,225002,217631,104634,49375
9833,Grafi/grafo197.gr,225002,217631,95399,54898
9834,Grafi/grafo197.gr,225002,217631,89016,55685
9835,Grafi/grafo197.gr,225002,217631,98461,61209
9836,Grafi/grafo197.gr,236456,212097,100602,40108
9837,Grafi/grafo197.gr,236456,212097,90226,45251
9838,Grafi/grafo197.gr,236456,212097,90643,52734
9839,Grafi/grafo197.gr,236456,212097,72904,57460
9840,Grafi/grafo197.gr,236456,212097,79261,60473
9841,Grafi/grafo197.gr,222450,211309,103134,42102
9842,Grafi/grafo197.gr,222450,211309,80291,47489
9843,Grafi/grafo197.gr,222450,211309,90758,54347
9844,Grafi/grafo197.gr,222450,211309,76458,57711
9845,Grafi/grafo197.gr,222450,211309,83085,64015
9846,Grafi/grafo197.gr,214653,212258,90841,42143
9847,Grafi/grafo197.gr,214653,212258,94109,45589
9848,Grafi/grafo197.gr,214653,212258,93342,53790
9849,Grafi/grafo197.gr,214653,212258,78207,56687
9850,Grafi/grafo197.gr,214653,212258,90000,61172
9851,Grafi/grafo198.gr,259056,224488,102063,41591
9852,Grafi/grafo198.gr,259056,224488,97893,45520
9853,Grafi/grafo198.gr,259056,224488,75990,50441
9854,Grafi/grafo198.gr,259056,224488,72032,55808
9855,Grafi/grafo198.gr,259056,224488,82793,64241
9856,Grafi/grafo198.gr,212537,212378,87172,44297
9857,Grafi/grafo198.gr,212537,212378,103137,49401
9858,Grafi/grafo198.gr,212537,212378,70306,51114
9859,Grafi/grafo198.gr,212537,212378,100369,58018
9860,Grafi/grafo198.gr,212537,212378,86777,63280
9861,Grafi/grafo198.gr,214424,225466,95326,40961
9862,Grafi/grafo198.gr,214424,225466,98316,45650
9863,Grafi/grafo198.gr,214424,225466,75943,51427
9864,Grafi/grafo198.gr,214424,225466,90471,55123
9865,Grafi/grafo198.gr,214424,225466,82549,63812
9866,Grafi/grafo198.gr,213753,212585,78116,41866
9867,Grafi/grafo198.gr,213753,212585,75110,47146
9868,Grafi/grafo198.gr,213753,212585,73704,53319
9869,Grafi/grafo198.gr,213753,212585,95507,58272
9870,Grafi/grafo198.gr,213753,212585,100616,64047
9871,Grafi/grafo198.gr,212271,235645,88330,42132
9872,Grafi/grafo198.gr,212271,235645,73547,48479
9873,Grafi/grafo198.gr,212271,235645,95034,53598
9874,Grafi/grafo198.gr,212271,235645,100277,58509
9875,Grafi/grafo198.gr,212271,235645,100754,62578
9876,Grafi/grafo198.gr,223040,214197,99030,40938
9877,Grafi/grafo198.gr,223040,214197,92090,47363
9878,Grafi/grafo198.gr,223040,214197,92113,50728
9879,Grafi/grafo198.gr,223040,214197,85257,58769
9880,Grafi/grafo198.gr,223040,214197,81889,62868
9881,Grafi/grafo198.gr,213339,212511,103372,44006
9882,Grafi/grafo198.gr,213339,212511,94046,46325
9883,Grafi/grafo198.gr,213339,212511,80905,54553
9884,Grafi/grafo198.gr,213339,212511,88532,56495
9885,Grafi/grafo198.gr,213339,212511,85888,60962
9886,Grafi/grafo198.gr,235630,212065,87341,42053
9887,Grafi/grafo198.gr,235630,212065,76468,48272
9888,Grafi/grafo198.gr,235630,212065,82327,50313
9889,Grafi/grafo198.gr,235630,212065,96789,58508
9890,Grafi/grafo198.gr,235630,212065,78588,64515
9891,Grafi/grafo198.gr,214744,223895,71249,40927
9892,Grafi/grafo198.gr,214744,223895,73715,49669
9893,Grafi/grafo198.gr,214744,223895,83984,53734
9894,Grafi/grafo198.gr,214744,223895,99258,56263
